index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
657,4.0,4.0,-1272140.0,,,False,False,
629,26.0,0.7,-4411342.0,,,False,True,
364,6.0,0.9,-2206530.0,,,False,False,
686,3.0,9.0,-691836.0,,999955.7192275303,False,False,0.362057895804388
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.8264369606327381
63,8.0,0.2,-9751200.0,,2712247.4425720517,False,False,0.8318572681267098
10,4.0,0.2,-8015384.0,,0.0,False,False,0.0524760413739178
20,5.0,0.2,-9436605.0,,0.0,False,False,0.11765987224002791
35,6.0,0.2,-9471234.0,,0.0,False,False,0.06710933205393425
40,7.0,0.2,-10276763.0,,0.0,False,False,0.12268733650309989
65,9.0,0.2,-10237491.0,,0.0,False,False,0.09530978238273213
432,10.0,0.7,-3821980.0,,2672374.9319026805,False,False,0.9861994239537746
84,10.0,0.2,-10254350.0,,0.0,False,False,0.004336428526124758
92,11.0,0.2,-10798579.0,,0.0,False,False,0.039887792712921054
115,12.0,0.2,-10371108.0,,0.0,False,False,0.040120427524070176
120,13.0,0.2,-8398923.0,,0.0,False,False,0.32112612500663645
150,15.0,0.2,-7718760.0,,0.0,False,False,0.5071645288143808
173,16.0,0.2,-9021200.0,,0.0,False,False,0.24199715471290115
175,17.0,0.2,-9910167.0,,0.0,False,False,0.17343612430279648
213,18.0,0.2,-9415458.0,,0.0,False,False,0.3302635334722557
473,12.0,0.7,-5478492.0,,614209.4827400977,False,False,0.9764172928707794
215,19.0,0.2,-9311957.0,,0.0,False,False,0.267469300349934
494,14.0,0.7,-4082512.0,,392786.97527822386,False,False,0.9852368289768322
604,24.0,0.7,-4437600.0,,584695.1407878855,False,True,0.9463112427325886
243,20.0,0.2,-9209900.0,,0.0,False,False,0.2892934771323209
515,16.0,0.7,-4027792.0,,512004.01231733523,False,False,0.9748181903922443
583,22.0,0.7,-4142446.0,,664998.6353166681,False,True,0.9283861907789104
541,18.0,0.7,-5813136.0,,779014.5440461012,False,False,0.9284341995510806
562,20.0,0.7,-4132180.0,,709877.7477717921,False,False,0.7207159944647585
249,21.0,0.2,-9138129.0,,0.0,False,False,0.25075576927719434
281,22.0,0.2,-8355358.0,,0.0,False,False,0.43842631588176173
289,23.0,0.2,-9440672.0,,0.0,False,False,0.31593379336177907
314,24.0,0.2,-8312232.0,,0.0,False,False,0.586141703858882
