index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
531,16.0,0.7,-4019440.0,,,False,False,
678,6.0,4.0,-1421658.0,,,False,False,
156,15.0,0.2,-7935405.0,,,False,False,
243,20.0,0.2,-9209900.0,,2437929.7854013657,False,False,0.6539363604787033
541,18.0,0.7,-5813136.0,,2338326.1156327054,False,False,0.40627763968002994
583,22.0,0.7,-4142446.0,,1464089.084538781,False,True,0.08089930656831817
604,24.0,0.7,-4437600.0,,1262824.3011322208,False,True,0.20129701694881236
625,26.0,0.7,-4426656.0,,971174.0477017164,False,True,0.12988694129959616
0,3.0,0.2,-6782883.0,,0.0,False,False,0.6910804339579334
562,20.0,0.7,-4132180.0,,354082.253336058,False,False,0.21135910632923122
10,4.0,0.2,-8015384.0,,0.0,False,False,0.017010464294156945
20,5.0,0.2,-9436605.0,,0.0,False,False,0.025698181260710048
35,6.0,0.2,-9471234.0,,0.0,False,False,0.062843192783829
40,7.0,0.2,-10276763.0,,0.0,False,False,0.01926270126358359
63,8.0,0.2,-9751200.0,,0.0,False,False,0.09999886553260952
65,9.0,0.2,-10237491.0,,0.0,False,False,0.03940858154173386
84,10.0,0.2,-10254350.0,,0.0,False,False,0.02046353867020871
92,11.0,0.2,-10798579.0,,0.0,False,False,0.05741012939450431
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.04266555784256094
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.14310291400210634
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.09548350354455058
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.18970600405633695
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.12210715596888963
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.08000423299137244
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.04629481119312512
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.22400071007111946
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.13127294757510555
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.3892927729281778
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.587489230433555
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.7018595166861397
349,5.0,0.9,-2514650.0,,-0.0,False,False,1.0930641621298305
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.8809484351453943
666,5.0,4.0,-1272145.0,,100639.21427426767,False,False,0.21217554039166728
