index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
28546,8.0,20.0,30.0,160.0,1024.0,4.0,20.0,2.0,-8033.24875476499,,,False,False,
267951,24.0,10.0,10.0,128.0,1024.0,5.0,16.0,3.0,-12743.2158312902,,,False,False,
98140,12.0,20.0,30.0,256.0,256.0,4.0,24.0,1.0,-2525.40828672762,,,False,False,
138896,16.0,5.0,256.0,128.0,256.0,1.0,16.0,2.0,-1746.65852325697,,,False,False,
152221,16.0,2.0,50.0,32.0,1024.0,5.0,20.0,3.0,-9967.05027510188,,,False,False,
114466,12.0,20.0,30.0,160.0,256.0,5.0,48.0,2.0,-4652.67850065334,,,False,False,
100013,12.0,50.0,256.0,32.0,1024.0,1.0,32.0,1.0,-4627.10518267711,,,False,True,
39900,8.0,1.0,50.0,256.0,1024.0,1.0,32.0,3.0,-6591.00769942724,,,False,False,
102799,12.0,2.0,256.0,256.0,256.0,2.0,32.0,2.0,-2950.17578078345,,,False,False,
299659,24.0,2.0,30.0,32.0,1024.0,1.0,72.0,4.0,-6341.06362239563,,,False,False,
124237,16.0,2.0,10.0,256.0,256.0,1.0,8.0,3.0,-3141.97974771727,,,False,False,
100025,12.0,50.0,256.0,32.0,1024.0,1.0,32.0,3.0,-4097.09197843908,,2702.2124986547706,False,True,0.037872849012486415
6814,8.0,20.0,256.0,128.0,256.0,5.0,8.0,4.0,-2494.97487149207,,3370.7619803178895,False,True,0.04669824032734707
352414,32.0,20.0,256.0,128.0,256.0,5.0,32.0,4.0,-3365.27579711642,,3476.864160438483,False,True,0.04797747436632281
94551,12.0,10.0,256.0,160.0,256.0,2.0,24.0,3.0,-1756.07858952795,,3386.3742978408454,False,True,0.083949941467311
46728,8.0,1.0,256.0,128.0,256.0,1.0,48.0,1.0,-1259.61035141818,,3448.7090204797205,False,True,0.3000322268421795
54618,8.0,1.0,256.0,160.0,256.0,1.0,72.0,4.0,-1934.04227137048,,3906.7993749785956,False,True,0.2427697321167635
360458,32.0,5.0,256.0,192.0,256.0,5.0,48.0,1.0,-4564.83601742817,,3745.260572936577,False,True,0.017323392966737804
54605,8.0,50.0,256.0,160.0,256.0,1.0,72.0,1.0,-2593.25187648824,,3509.9991432051124,False,False,0.4285587736939388
388427,48.0,50.0,10.0,256.0,256.0,3.0,16.0,2.0,-3971.19852283647,,3405.1977122766802,False,False,0.3928414638308017
7364,8.0,5.0,50.0,224.0,256.0,5.0,8.0,4.0,-2217.31196138148,,3212.5577301132735,False,False,0.09708563673545628
1205,8.0,50.0,50.0,224.0,256.0,1.0,8.0,1.0,-1238.68221697631,,3350.661304031971,False,False,0.3784206015723404
53447,8.0,50.0,50.0,224.0,256.0,5.0,48.0,4.0,-3313.66407549041,,3689.3534005777283,False,True,0.026994105165224304
7319,8.0,50.0,10.0,224.0,256.0,5.0,8.0,4.0,-4148.50365010337,,3475.2901550264105,False,False,0.3281046634929378
369844,48.0,20.0,50.0,224.0,256.0,1.0,8.0,1.0,-2241.0825897301,,3417.428800813889,False,False,0.35136810607655894
38664,8.0,1.0,256.0,64.0,256.0,1.0,32.0,1.0,-2403.10951971544,,3093.700807807413,False,False,0.25766996683595417
308213,32.0,50.0,50.0,192.0,256.0,1.0,8.0,1.0,-1451.90260799539,,3210.668323910275,False,False,0.38650486188130123
367176,32.0,1.0,256.0,32.0,256.0,5.0,72.0,1.0,-4961.56981837547,,3114.628480510507,False,True,0.24988807043314307
314783,32.0,50.0,256.0,256.0,256.0,5.0,8.0,4.0,-2447.54608650393,,2911.9730275617408,False,False,0.07319837700731037
181151,16.0,50.0,256.0,256.0,256.0,3.0,72.0,4.0,-3069.43592967662,,2955.67204217312,False,True,0.6283227954982779
60365,8.0,50.0,256.0,96.0,256.0,5.0,72.0,1.0,-4881.40624785012,,2786.659572814611,False,True,0.012322864129634641
313437,32.0,10.0,256.0,32.0,256.0,5.0,8.0,4.0,-2442.51112131993,,2642.562483360631,False,True,0.0017946995695769738
9983,8.0,50.0,256.0,128.0,1024.0,2.0,12.0,4.0,-3748.40831933637,,2601.306869733829,False,True,0.8151389321708473
476734,72.0,20.0,256.0,96.0,1024.0,1.0,48.0,4.0,-10815.5670367451,,2507.838486082319,False,False,0.8810306148542262
12095,8.0,50.0,256.0,224.0,1024.0,3.0,12.0,4.0,-3246.29476691977,,2907.654099010234,False,True,0.869957978608937
437643,72.0,10.0,256.0,256.0,256.0,5.0,8.0,1.0,-3757.70664465031,,2969.7685626902485,False,False,0.0987773593364639
61037,8.0,50.0,256.0,192.0,1024.0,5.0,72.0,1.0,-18766.7494820092,,2791.6930146324707,False,True,0.012794146601322517
7674,8.0,1.0,256.0,256.0,1024.0,5.0,8.0,4.0,-6177.06437513768,,5168.919862603857,False,False,0.8258190617702745
374836,48.0,20.0,50.0,32.0,256.0,5.0,8.0,1.0,-3875.54429277712,,4506.971110915062,False,False,0.22996705828257255
53776,8.0,20.0,10.0,32.0,256.0,1.0,72.0,3.0,-3300.79961853629,,4426.694594128632,False,False,0.22929698211598326
465407,72.0,50.0,256.0,256.0,1024.0,3.0,24.0,4.0,-8087.3257691879,,4346.010055806597,False,True,0.9808171576316072
430709,72.0,50.0,50.0,128.0,256.0,1.0,8.0,1.0,-3166.63426543331,,4419.134579211028,False,False,0.3171003723011829
480965,72.0,50.0,10.0,64.0,256.0,4.0,48.0,1.0,-6355.49933348779,,4330.774969302706,False,False,0.21525040334025813
437046,72.0,1.0,50.0,160.0,256.0,5.0,8.0,2.0,-5868.15357764007,,4197.9052126,False,False,0.4634277432671711
431880,72.0,1.0,256.0,64.0,256.0,2.0,8.0,1.0,-2004.38687691561,,4079.965545607114,False,True,0.05235595119900724
210,8.0,1.0,10.0,64.0,256.0,1.0,8.0,4.0,-1997.4802370352,,3993.2061397924526,False,False,0.3594596396506042
52464,8.0,1.0,50.0,64.0,256.0,5.0,48.0,1.0,-4310.42713311803,,4207.105462344752,False,False,0.1264381792692232
489701,72.0,50.0,10.0,224.0,1024.0,4.0,72.0,1.0,-41016.4227001411,,3862.297889346446,False,False,0.2908104824691826
6330,8.0,1.0,256.0,32.0,1024.0,5.0,8.0,4.0,-6988.6637854514,,6118.009643693386,False,False,0.4402688490937572
