index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
271684,24.0,20.0,10.0,256.0,256.0,2.0,20.0,1.0,-2682.53946517247,,,False,False,
332471,32.0,50.0,10.0,128.0,1024.0,2.0,20.0,4.0,-7690.6298854534,,,False,False,
136404,16.0,1.0,256.0,224.0,256.0,4.0,12.0,3.0,-2282.72200929968,,,False,True,
347478,32.0,1.0,50.0,64.0,1024.0,2.0,32.0,2.0,-7232.56064019822,,,False,False,
463191,72.0,10.0,256.0,160.0,256.0,2.0,24.0,3.0,-2648.52020441243,,,False,True,
347036,32.0,5.0,256.0,256.0,256.0,1.0,32.0,4.0,-1758.15514523463,,,False,True,
415407,48.0,10.0,10.0,128.0,1024.0,1.0,48.0,3.0,-9629.9776626612,,,False,False,
196300,20.0,20.0,256.0,224.0,256.0,3.0,12.0,1.0,-1888.26464903809,,,False,True,
226700,20.0,5.0,30.0,160.0,1024.0,3.0,32.0,4.0,-7797.25694860938,,,False,False,
196228,20.0,20.0,10.0,224.0,256.0,3.0,12.0,1.0,-2773.7986485335,,,False,False,
396407,48.0,50.0,10.0,32.0,1024.0,4.0,20.0,4.0,-14863.4566018561,,,False,False,
54029,8.0,50.0,256.0,64.0,256.0,1.0,72.0,1.0,-2405.72994986017,,5097.918832119876,False,False,0.029090927743638653
348566,32.0,5.0,256.0,256.0,256.0,2.0,32.0,3.0,-2847.84196127329,,5485.438658273321,False,False,0.0518600274539982
196299,20.0,10.0,256.0,224.0,256.0,3.0,12.0,1.0,-2102.58238730979,,5681.172275137902,False,True,0.024247297890787452
16605,8.0,10.0,256.0,224.0,256.0,1.0,16.0,4.0,-1399.46721852537,,5496.391903927602,False,True,0.08479055276986817
99550,12.0,20.0,256.0,224.0,256.0,5.0,24.0,4.0,-2566.75521635078,,5699.261033065711,False,True,0.005163548204320542
208797,20.0,10.0,256.0,256.0,256.0,1.0,20.0,4.0,-1323.9440214376,,5398.591672557078,False,True,0.027362549125481774
316314,32.0,1.0,256.0,256.0,256.0,1.0,12.0,4.0,-1830.71768316217,,5667.736866194227,False,False,0.19700925057628468
316318,32.0,20.0,256.0,256.0,256.0,1.0,12.0,4.0,-1619.41022854664,,5636.746877734597,False,False,0.12433587488775708
