index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
77,4.0,4.0,2.0,8.0,6.0,-0.411388889,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,True,
41,2.0,4.0,4.0,8.0,6.0,-0.336847361,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,True,
60,2.0,2.0,4.0,6.0,6.0,-0.347250847,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,True,
37,2.0,4.0,2.0,4.0,6.0,-0.4056085,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,True,
25,2.0,4.0,4.0,8.0,4.0,-0.322285514,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,True,
198,2.0,2.0,2.0,4.0,2.0,-0.54725,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,False,
262,4.0,2.0,2.0,2.0,6.0,-0.753805556,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,False,
241,2.0,2.0,4.0,2.0,2.0,-1.150944444,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,False,
41,2.0,4.0,4.0,8.0,6.0,-0.336847361,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,,False,True,
106,4.0,2.0,4.0,8.0,2.0,-0.456300083,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.03922465040461074,False,True,0.6972316723003934
208,2.0,4.0,2.0,8.0,2.0,-0.562777778,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.02979135414777892,False,False,0.6928831002662199
40,2.0,4.0,4.0,6.0,6.0,-0.354989264,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.03532678641752091,False,True,0.1913870163481237
47,2.0,2.0,4.0,8.0,6.0,-0.339389972,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.0263105869529816,False,True,0.06333015516462663
3,4.0,4.0,4.0,8.0,6.0,-0.174361111,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.01817480824745991,False,True,1.8473004048445967
65,4.0,2.0,4.0,8.0,6.0,-0.352691847,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.007874860775418949,False,True,0.30468773109063607
7,4.0,4.0,4.0,8.0,4.0,-0.233569444,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.007922362366806079,False,True,0.2531835330401715
5,4.0,4.0,4.0,6.0,6.0,-0.289680556,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.00504968603187996,False,True,0.550993603440074
52,2.0,2.0,2.0,6.0,6.0,-0.341679014,13/51/77//41/68/102//60/118/140//22/37/96//25/92/97//198/202/252//210/212/262//167/173/241//41/68/102//106/177/193//208/266/270//40/90/103//47/143/263//3/4/57//65/66/158//7/11/45//5/6/64//52/130/146//46/147/148,0.0008491414851858867,False,True,0.8385528629403305
