index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
29,5.0,0.2,-9705715.0,,,False,False,
135,13.0,0.2,-7922278.0,,,False,False,
163,15.0,0.2,-9534015.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.065291432683196
515,16.0,0.7,-4027792.0,,3.978696114402915e-08,False,False,0.6061136743668836
625,26.0,0.7,-4426656.0,,4.950256980041772,False,True,0.16994505125108947
604,24.0,0.7,-4437600.0,,71.90031040787008,False,True,0.538866617365505
583,22.0,0.7,-4142446.0,,212.4005588325699,False,True,0.5512252753588518
562,20.0,0.7,-4132180.0,,472.47573279981583,False,False,0.3791006979971626
10,4.0,0.2,-8015384.0,,0.0,False,False,0.034226877095280744
35,6.0,0.2,-9471234.0,,0.0,False,False,0.059977307472191765
40,7.0,0.2,-10276763.0,,0.0,False,False,0.012106191512972611
63,8.0,0.2,-9751200.0,,0.0,False,False,0.08706980140607093
541,18.0,0.7,-5813136.0,,11479.483611200554,False,False,0.365700297719299
65,9.0,0.2,-10237491.0,,0.0,False,False,0.02792510351216366
84,10.0,0.2,-10254350.0,,0.0,False,False,0.0037764816549354886
92,11.0,0.2,-10798579.0,,0.0,False,False,0.078657313290713
115,12.0,0.2,-10371108.0,,0.0,False,False,0.0691638686280044
173,16.0,0.2,-9021200.0,,0.0,False,False,0.1389413653369457
175,17.0,0.2,-9910167.0,,0.0,False,False,0.21120326219579344
213,18.0,0.2,-9415458.0,,0.0,False,False,0.11586245433845524
215,19.0,0.2,-9311957.0,,0.0,False,False,0.06074315058286845
243,20.0,0.2,-9209900.0,,0.0,False,False,0.0044417428166116475
249,21.0,0.2,-9138129.0,,0.0,False,False,0.07511541336282242
281,22.0,0.2,-8355358.0,,0.0,False,False,0.2508844123785023
289,23.0,0.2,-9440672.0,,0.0,False,False,0.14988630020422183
314,24.0,0.2,-8312232.0,,0.0,False,False,0.4053149191837891
329,3.0,0.9,-3937797.0,,0.0,False,False,0.6212985340265105
339,4.0,0.9,-2195600.0,,0.0,False,False,1.4167893693970248
349,5.0,0.9,-2514650.0,,0.0,False,False,0.7404132036470858
359,6.0,0.9,-2607030.0,,0.0,False,False,0.5030107957446642
369,6.0,0.7,-3952086.0,,0.0,False,False,0.4876572845564816
410,8.0,0.7,-4361248.0,,0.0,False,False,0.31487062476510325
