index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
119993,12.0,50.0,256.0,32.0,1024.0,4.0,72.0,3.0,-12243.4123901151,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,True,
108142,12.0,20.0,30.0,128.0,256.0,1.0,48.0,4.0,-1818.47199057945,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
79956,12.0,1.0,256.0,32.0,256.0,3.0,16.0,3.0,-1935.05942948286,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,True,
235695,20.0,10.0,10.0,128.0,1024.0,4.0,48.0,3.0,-16268.7112430919,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
48663,8.0,10.0,256.0,192.0,256.0,2.0,48.0,3.0,-2241.11336998201,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,True,
490577,72.0,50.0,10.0,128.0,256.0,5.0,72.0,3.0,-8118.88351158686,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
192238,20.0,20.0,30.0,64.0,256.0,1.0,12.0,4.0,-1403.42205772956,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
453278,72.0,5.0,50.0,32.0,1024.0,1.0,20.0,3.0,-9754.29014591056,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
396065,48.0,50.0,50.0,224.0,1024.0,3.0,20.0,3.0,-9785.78537140035,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
116293,12.0,2.0,30.0,192.0,1024.0,1.0,72.0,3.0,-8065.40488067745,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
177756,16.0,1.0,50.0,192.0,1024.0,1.0,72.0,3.0,-7420.38586006933,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,,False,False,
79957,12.0,2.0,256.0,32.0,256.0,3.0,16.0,3.0,-2547.62296066256,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,369.1647246160562,False,False,0.0676701260186103
30798,8.0,1.0,256.0,32.0,256.0,1.0,24.0,2.0,-1309.65228013399,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,521.6575548044988,False,True,0.05819805587214942
232982,20.0,5.0,256.0,192.0,256.0,2.0,48.0,3.0,-2763.87360804629,119993//108142//79956//235695//48663//490577//192238//453278//396065//116293//177756//79957//30798//232982//39022//30958//161900//61654//229294//161878//52802//29420//42116//346221//290542//252166//15599//252143//29231//211246//184941//152663//70//15388//38470//307270//230490//188976//38676//307986//384071//430127//359477//52680//31965//190517//54986//47514//308634//7572//491517//762//430847//462234//852//253343//431471//475986//423838//7188//485082//61145//483743//54510//6804//53873//45400//353176//45958//53248//7509,545.4440284453116,False,True,0.36548960574161365
