index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
12279,54.0,1.0,4.0,11.0,-174339.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,,False,True,
13944,54.0,3.0,14.0,32.0,-307296.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,,False,True,
1630,24.0,2.0,6.0,27.0,-204282.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,,False,True,
6825,54.0,1.0,3.0,10.0,-135840.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,0.26740194954003216,False,True,0.18600801179245086
7707,54.0,1.0,2.0,7.0,-114135.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,11.188061033851966,False,True,0.2543970901595102
7724,64.0,1.0,1.0,7.0,-110033.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,20.992215716365187,False,True,0.5724706390574492
6284,64.0,1.0,1.0,12.0,-119016.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,84.337399505293,False,True,0.8948050699239078
7046,64.0,3.0,6.0,9.0,-82233.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,84.50862931028483,False,True,0.6134365687936227
8522,64.0,3.0,4.0,4.0,-50020.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,87.16875289675059,False,True,0.08032536074794913
9422,64.0,3.0,2.0,1.0,-41774.0,6519/12279//37/13944/16248//1630/15006/17310//6825/12585//7707/13467//7724/13484//6284/12044//7046/12806//8522//9422//9038//7787/13547//8632//8477//8542//9052//9424//7715/13475//7896/13656//8094/13854//7138/12898//5//8167//8274//8563//6793/12553//9145//5333/11093//8585//7465/13225//3162/16027/18331//8490//3//1151//6582/12342//8302//6868/12628//6866/12626//7749/13509//8433//6581/12341//1436/14877/17181//5719/11479//6852/12612//7858/13618//1728/15071/17375//7137/12897//8304//3520/3762/9522//8543//4850/10610//8509//8419//4/13922/16226//7820/13580//6003/11763//8487//8723//261//5140/10900//234/14075/16379//6408/12168//3233,188.421065919378,False,False,0.7915128479238502
