index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
115759,12.0,2.0,256.0,96.0,1024.0,1.0,72.0,2.0,-5207.16909936929,,,False,True,
163249,16.0,2.0,50.0,96.0,256.0,2.0,32.0,1.0,-2200.07852864582,,,False,False,
132860,16.0,5.0,256.0,128.0,1024.0,2.0,12.0,4.0,-2258.11638931656,,,False,True,
217320,20.0,1.0,256.0,128.0,1024.0,2.0,24.0,1.0,-5060.24625777563,,,False,True,
304955,24.0,50.0,50.0,160.0,256.0,4.0,72.0,2.0,-4655.89778561257,,,False,False,
139710,16.0,1.0,30.0,256.0,1024.0,1.0,16.0,2.0,-3102.67418711949,,,False,False,
199472,20.0,5.0,256.0,224.0,1024.0,5.0,12.0,2.0,-4990.12075106089,,,False,True,
194706,20.0,1.0,10.0,224.0,256.0,2.0,12.0,4.0,-2264.54624976433,,,False,False,
482571,72.0,10.0,256.0,64.0,256.0,5.0,48.0,1.0,-5451.54909210793,,,False,True,
244230,20.0,1.0,10.0,32.0,256.0,5.0,72.0,2.0,-10045.5435560846,,,False,False,
272686,24.0,20.0,30.0,160.0,256.0,3.0,20.0,4.0,-1926.32078336149,,,False,False,
131324,16.0,5.0,256.0,128.0,1024.0,1.0,12.0,4.0,-2223.51871029831,,288.7324605064313,False,True,0.10418812921916705
765,8.0,10.0,256.0,128.0,1024.0,1.0,8.0,4.0,-3628.9773553844,,480.5399218661843,False,False,0.37604282448025267
246524,24.0,5.0,256.0,128.0,1024.0,1.0,8.0,4.0,-2936.7999339078,,379.4452201597185,False,False,0.21641539446091934
344872,32.0,20.0,30.0,160.0,256.0,5.0,24.0,3.0,-2578.18607790398,,337.77653321599496,False,False,0.05591015082400402
275757,24.0,10.0,30.0,160.0,256.0,5.0,20.0,4.0,-2734.56161997427,,336.46785645786,False,False,0.06375013670585977
160197,16.0,10.0,50.0,96.0,256.0,5.0,24.0,4.0,-4110.69863357838,,283.17711932899454,False,False,0.1883022558866145
