index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
187,4.0,2.0,2.0,4.0,2.0,-0.527723514,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,False,
21,4.0,4.0,2.0,8.0,4.0,-0.313295944,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,True,
264,4.0,4.0,2.0,8.0,2.0,-0.718686361,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,False,
260,2.0,2.0,4.0,4.0,2.0,-0.681861111,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,False,
124,2.0,2.0,4.0,4.0,6.0,-0.550736111,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,True,
155,2.0,4.0,4.0,4.0,2.0,-0.489930597,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,True,
121,4.0,4.0,2.0,8.0,2.0,-0.475219681,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,True,
0,4.0,2.0,2.0,4.0,4.0,-0.478763889,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,True,
131,4.0,4.0,4.0,2.0,4.0,-2.122924722,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,,False,True,
13,4.0,4.0,2.0,8.0,6.0,-0.298934014,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.07849012601616294,False,True,1.124557986436879
35,2.0,4.0,2.0,6.0,4.0,-0.329550403,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9329301264723993,False,True,0.41250347704693446
3,4.0,4.0,4.0,8.0,6.0,-0.174361111,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9571809513311775,False,True,0.4386821053380149
55,4.0,2.0,2.0,6.0,6.0,-0.347265153,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.961344271218166,False,True,0.6082982975270476
40,2.0,4.0,4.0,6.0,6.0,-0.354989264,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9971964970812643,False,True,0.32900591612728275
25,2.0,4.0,4.0,8.0,4.0,-0.322285514,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9232838823927478,False,True,0.3592071932413095
41,2.0,4.0,4.0,8.0,6.0,-0.336847361,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,1.0,False,True,0.7438573215040429
65,4.0,2.0,4.0,8.0,6.0,-0.352691847,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9449249266111445,False,True,0.7733480511892193
125,2.0,4.0,4.0,6.0,2.0,-0.4634665,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9664814954767798,False,True,0.13498665174565974
7,4.0,4.0,4.0,8.0,4.0,-0.233569444,109/132/187//21/71/74//121/264/269//152/188/260//42/124/126//155/217/221//121/264/269//0/1/2//131/138/226//13/51/77//35/81/100//3/4/57//55/63/122//40/90/103//25/92/97//41/68/102//65/66/158//125/213/216//7/11/45,0.9467886578916833,False,True,0.7442421103583824
