index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
52,7.0,0.2,-9667224.0,,,False,False,
144,13.0,0.2,-7946965.0,,,False,False,
411,8.0,0.7,-4775400.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.2426346347490408
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.0017649216404116543
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.049835211338934385
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.030087237614620167
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.029262457931846442
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.047394523202841626
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.06901942526705014
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.1432750484776663
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.11873847644837958
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.10569342184141181
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.15811474479524046
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.15201278220715564
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.021649670605019457
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.1035091401839731
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.17548697083792528
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.23679694013537053
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.40441230212681756
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.24936107293899254
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.4951398440058128
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.36097056557391977
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.127113821348342
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.333515585253166
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.16561139701500902
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.1968629268995598
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.1368166864484601
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.2586531281670665
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.064859434138763
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.1362580496550367
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.18329063951650962
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.6574112545375034
