index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
16655,64.0,3.0,12.0,30.0,-222600.0,,,False,True,
12608,64.0,3.0,1.0,10.0,-72060.0,,,False,True,
15291,64.0,2.0,14.0,25.0,-224550.0,,,False,True,
6542,64.0,3.0,2.0,11.0,-69762.0,,35187.92843698949,False,True,0.16036811630643033
9224,64.0,3.0,13.0,1.0,-62088.0,,65612.67629976971,False,False,0.7896822385965835
6556,44.0,1.0,2.0,11.0,-137786.0,,74132.62387466474,False,True,0.3196729717165089
1148,44.0,1.0,1.0,29.0,-313345.0,,33965.373837158084,False,True,0.5700304256265082
7383,54.0,1.0,4.0,8.0,-128304.0,,37952.8007208834,False,True,0.018173836931218327
5999,34.0,1.0,1.0,13.0,-152971.0,,11596.879015233542,False,True,0.4356223017727031
9427,14.0,3.0,2.0,1.0,-41638.0,,49700.1527902621,False,False,0.6318377229434219
5359,14.0,3.0,4.0,15.0,-95730.0,,81157.58012879489,False,True,1.3330778185465957
9181,14.0,2.0,16.0,1.0,-78732.0,,91112.16616100431,False,False,0.8272860991105528
131,14.0,3.0,9.0,32.0,-373856.0,,55237.97319234244,False,True,0.18581311648813206
7716,24.0,3.0,1.0,7.0,-64932.0,,32921.85197199728,False,True,0.7287129671695594
7457,34.0,1.0,16.0,7.0,-163212.0,,86515.35846079819,False,False,0.3301495790021526
7717,14.0,3.0,1.0,7.0,-56399.0,,16139.461407690877,False,True,0.9097904189240443
9183,54.0,1.0,16.0,1.0,-137627.0,,15375.599405543413,False,False,0.9903076294410263
9443,34.0,3.0,1.0,1.0,-37887.0,,55775.47810684692,False,False,0.7400558265026135
9030,24.0,3.0,8.0,2.0,-54996.0,,20603.26104353284,False,False,0.5744215695283168
6973,14.0,1.0,11.0,9.0,-170316.0,,10093.738450582881,False,False,0.9488549555821126
7154,64.0,3.0,16.0,8.0,-95784.0,,29881.78937500705,False,True,0.13072197529608648
9174,24.0,3.0,16.0,1.0,-64608.0,,4045.530708301216,False,False,0.820333114810405
3162,64.0,1.0,1.0,22.0,-242946.0,,726.5762325238611,False,True,0.16265554917324287
7910,64.0,3.0,6.0,6.0,-60060.0,,25287.118375004706,False,True,0.6693396178501915
8578,44.0,3.0,1.0,4.0,-40312.0,,8864.35434011159,False,True,0.5216839271048496
8470,44.0,3.0,7.0,4.0,-57724.0,,6184.704513894831,False,True,0.12131367392317509
2,44.0,3.0,16.0,32.0,-229504.0,,0.0,False,True,3.8435951416328216
0,64.0,3.0,16.0,32.0,-274336.0,,-0.0,False,True,1.1400399919144697
3972,24.0,3.0,1.0,20.0,-126580.0,,19306.20753960585,False,True,0.3252040106562193
8489,34.0,3.0,6.0,4.0,-54064.0,,3195.723153608429,False,True,0.0664416358867161
3,34.0,3.0,16.0,32.0,-225216.0,,-0.0,False,True,2.0812348272774246
4,24.0,3.0,16.0,32.0,-242112.0,,-0.0,False,True,1.1345347548004652
6,64.0,2.0,16.0,32.0,-256480.0,,-0.0,False,True,1.1259122393595378
8,44.0,2.0,16.0,32.0,-308416.0,,-0.0,False,True,1.368961779076738
8273,34.0,3.0,2.0,5.0,-55455.0,,128779.39433908087,False,True,0.18781992411083082
7626,24.0,3.0,6.0,7.0,-70224.0,,121989.08003157664,False,True,0.7932952703170651
7788,24.0,3.0,13.0,6.0,-75456.0,,119321.08839392761,False,True,0.15146385195362894
