index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
216,19.0,0.2,-8735592.0,,,False,False,
296,23.0,0.2,-8494383.0,,,False,False,
74,9.0,0.2,-9587025.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.2949995310311029
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.002021023835693947
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.04135361144515043
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.04155212784583788
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.00819697192015011
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.0650680223376777
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.03240595422731715
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.10499332785154422
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.07905598934489147
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.10728090557431298
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.06219072130409627
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.1456541426960629
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.2328245231436675
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.17391091321307955
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.09885664265582199
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.015591192363853989
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.17695528700238347
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.4285092040961928
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5896578775164608
339,4.0,0.9,-2195600.0,,-0.0,False,False,0.6842987308928719
359,6.0,0.9,-2607030.0,,-0.0,False,False,1.7695705910056672
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.12936366426484236
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.010384650399173719
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.9319884095615958
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.1853370636291077
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.3124873726182165
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.123639929198232
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.1848736401407696
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.12068831728604189
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.6231423793046263
