index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
1859,8.0,50.0,30.0,64.0,1024.0,2.0,8.0,2.0,-5048.93209436816,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
123972,16.0,1.0,30.0,192.0,1024.0,1.0,8.0,3.0,-4871.10250462585,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
185614,20.0,20.0,30.0,224.0,1024.0,1.0,8.0,4.0,-3322.61778552498,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
232826,20.0,5.0,30.0,160.0,1024.0,2.0,48.0,1.0,-7644.54188635652,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
40937,8.0,50.0,30.0,192.0,256.0,2.0,32.0,3.0,-2035.91296412892,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
462359,72.0,50.0,10.0,32.0,256.0,2.0,24.0,4.0,-4223.43805511447,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
401400,48.0,1.0,30.0,96.0,1024.0,2.0,24.0,1.0,-7562.17751089894,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
14824,8.0,20.0,30.0,192.0,256.0,5.0,12.0,3.0,-2342.57212512781,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
161128,16.0,20.0,30.0,256.0,256.0,5.0,24.0,3.0,-2674.31556869187,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,False,
90323,12.0,50.0,256.0,224.0,256.0,4.0,20.0,2.0,-2050.23675257588,1859//123972//185614//232826//40937//462359//401400//14824//161128//90323//170391//408090//53645//1434//1246//361989//1055//477125//54964//1240//70366//4317//145439//85917//1438//39834//280990//113332//214939//32158//18333//162717//193420//2783//54974//93579//139677//19678//127198//225694//24474//16794//85916//239284//239283//363699//184005//24476//300729//30619//7193//32154//7390//148894//16409//300724//300722//224156//291741//162714//170388//293270//354708//78045//24284//93405//154844//35037//148701//101085//18139,,False,True,
