index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
353,5.0,0.9,-2072720.0,,,False,False,
72,9.0,0.2,-10143126.0,,,False,False,
535,16.0,0.7,-4011616.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.591420999723985
359,6.0,0.9,-2607030.0,,3057.8640255475443,False,False,0.9016313201209496
410,8.0,0.7,-4361248.0,,5.099048758450648e-06,False,False,0.6732686078672472
494,14.0,0.7,-4082512.0,,6599.2425533438,False,False,0.759929844303523
473,12.0,0.7,-5478492.0,,4804.768475889072,False,False,0.7546715153898267
10,4.0,0.2,-8015384.0,,0.0,False,False,0.07378095409708996
20,5.0,0.2,-9436605.0,,0.0,False,False,0.08317209109053078
35,6.0,0.2,-9471234.0,,0.0,False,False,0.023710233889974414
40,7.0,0.2,-10276763.0,,0.0,False,False,0.009039942576755654
63,8.0,0.2,-9751200.0,,0.0,False,False,0.13121459046454356
84,10.0,0.2,-10254350.0,,0.0,False,False,0.17501368170779333
92,11.0,0.2,-10798579.0,,0.0,False,False,0.12183648230626096
115,12.0,0.2,-10371108.0,,0.0,False,False,0.2022440917371807
120,13.0,0.2,-8398923.0,,0.0,False,False,0.4962845145812597
150,15.0,0.2,-7718760.0,,0.0,False,False,0.6157648557164057
173,16.0,0.2,-9021200.0,,0.0,False,False,0.13938135988325664
175,17.0,0.2,-9910167.0,,0.0,False,False,0.011678655708699172
213,18.0,0.2,-9415458.0,,0.0,False,False,0.11847439528451734
215,19.0,0.2,-9311957.0,,0.0,False,False,0.15427755472802587
541,18.0,0.7,-5813136.0,,30.732929122520652,False,False,0.3938422208693118
243,20.0,0.2,-9209900.0,,0.0,False,False,0.23685315698645729
249,21.0,0.2,-9138129.0,,0.0,False,False,0.2723951510526429
281,22.0,0.2,-8355358.0,,0.0,False,False,0.41962765446735867
289,23.0,0.2,-9440672.0,,0.0,False,False,0.24720110323296154
314,24.0,0.2,-8312232.0,,0.0,False,False,0.47375146579554267
329,3.0,0.9,-3937797.0,,0.0,False,False,0.3155961419621538
562,20.0,0.7,-4132180.0,,10.938805467240428,False,False,0.10694520039827903
339,4.0,0.9,-2195600.0,,0.0,False,False,0.6513009077155479
369,6.0,0.7,-3952086.0,,0.0,False,False,0.44673362765055913
432,10.0,0.7,-3821980.0,,0.0,False,False,0.3274228346132092
