index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
604,24.0,0.7,-4437600.0,,,False,True,
509,14.0,0.7,-5532954.0,,,False,False,
116,12.0,0.2,-10052952.0,,,False,False,
625,26.0,0.7,-4426656.0,,708.5588372362253,False,True,0.060947081023422126
646,3.0,4.0,-1198095.0,,739.3834885505374,False,False,0.6249246414945925
656,4.0,4.0,-1247004.0,,21944.164750657532,False,False,0.5502223439616434
666,5.0,4.0,-1272145.0,,6028.296809423129,False,False,0.7491659648041198
676,6.0,4.0,-1409808.0,,2182.820179189155,False,False,0.7282007628335562
0,3.0,0.2,-6782883.0,,0.0,False,False,0.7622779623229413
213,18.0,0.2,-9415458.0,,27055.022860347402,False,False,0.6572181736696672
583,22.0,0.7,-4142446.0,,35.35624011060384,False,True,0.039324757200154714
10,4.0,0.2,-8015384.0,,0.0,False,False,0.002347884542072982
20,5.0,0.2,-9436605.0,,0.0,False,False,0.028692442199361227
35,6.0,0.2,-9471234.0,,0.0,False,False,0.06497804002104356
40,7.0,0.2,-10276763.0,,0.0,False,False,0.025972379651201527
63,8.0,0.2,-9751200.0,,0.0,False,False,0.11007946291834243
65,9.0,0.2,-10237491.0,,0.0,False,False,0.05011211554516934
304,23.0,0.2,-8416712.0,,0.005108515286126509,False,False,0.4429157228038134
84,10.0,0.2,-10254350.0,,0.0,False,False,0.03896885302186198
562,20.0,0.7,-4132180.0,,563.7768019345075,False,False,0.014705819806813205
92,11.0,0.2,-10798579.0,,0.0,False,False,0.04064458500312375
120,13.0,0.2,-8398923.0,,0.0,False,False,0.146700772429601
150,15.0,0.2,-7718760.0,,0.0,False,False,0.08386299325281721
173,16.0,0.2,-9021200.0,,0.0,False,False,0.14629643779845206
175,17.0,0.2,-9910167.0,,0.0,False,False,0.25578651755593856
215,19.0,0.2,-9311957.0,,0.0,False,False,0.251936771030798
243,20.0,0.2,-9209900.0,,0.0,False,False,0.22395751882978882
249,21.0,0.2,-9138129.0,,0.0,False,False,0.18014453365574212
281,22.0,0.2,-8355358.0,,0.0,False,False,0.04033291826455976
314,24.0,0.2,-8312232.0,,0.0,False,False,0.11952948102916264
329,3.0,0.9,-3937797.0,,0.0,False,False,0.4232749852697463
339,4.0,0.9,-2195600.0,,0.0,False,False,1.6321204900972037
541,18.0,0.7,-5813136.0,,6.978352785848904e-13,False,False,0.474489021897934
