index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
306472,24.0,20.0,30.0,160.0,256.0,5.0,72.0,3.0,-7148.58524649653,,,False,False,
95931,12.0,10.0,30.0,128.0,1024.0,3.0,24.0,1.0,-6030.35361321909,,,False,False,
189864,20.0,1.0,256.0,160.0,1024.0,4.0,8.0,1.0,-9898.68711657173,,,False,False,
395896,48.0,20.0,256.0,192.0,1024.0,3.0,20.0,3.0,-8964.43834902695,,,False,False,
302616,24.0,1.0,30.0,32.0,256.0,3.0,72.0,1.0,-4347.32257184041,,,False,False,
344743,32.0,2.0,10.0,128.0,1024.0,5.0,24.0,2.0,-17164.1770470219,,,False,False,
123991,16.0,2.0,50.0,192.0,1024.0,1.0,8.0,2.0,-3250.21561671225,,,False,False,
361515,32.0,10.0,256.0,96.0,1024.0,1.0,72.0,1.0,-6785.161875515,,,False,True,
258651,24.0,10.0,30.0,128.0,256.0,4.0,12.0,1.0,-2483.06942138556,,,False,False,
130567,16.0,2.0,10.0,32.0,256.0,1.0,12.0,2.0,-1730.90996558886,,,False,False,
266062,24.0,20.0,30.0,64.0,1024.0,4.0,16.0,4.0,-14464.0622141493,,,False,False,
99003,12.0,10.0,30.0,128.0,1024.0,5.0,24.0,1.0,-13633.6556489051,,258.0358807047862,False,False,0.14419455227671196
72,8.0,1.0,256.0,32.0,256.0,1.0,8.0,1.0,-1415.59629133053,,212.5102405629251,False,True,0.4090922287065702
73,8.0,2.0,256.0,32.0,256.0,1.0,8.0,1.0,-1573.60325326497,,255.96639223129569,False,False,0.0735330990408403
1614,8.0,1.0,256.0,32.0,256.0,2.0,8.0,2.0,-1500.39525525295,,726.3538730090133,False,True,0.06311626333859517
85,8.0,2.0,256.0,32.0,256.0,1.0,8.0,3.0,-1290.88298189327,,722.2758254073276,False,False,0.10755111021725668
92865,12.0,10.0,30.0,128.0,1024.0,1.0,24.0,2.0,-3748.23035562687,,822.5603207125545,False,False,0.15187770626800676
7758,8.0,1.0,256.0,32.0,256.0,1.0,12.0,2.0,-2067.3567271533,,635.5922959031392,False,False,0.11661167071809792
61518,12.0,1.0,256.0,32.0,256.0,1.0,8.0,2.0,-1676.02688514703,,677.7801861702891,False,False,0.20157121253318236
64602,12.0,1.0,256.0,32.0,256.0,3.0,8.0,4.0,-2498.29183471378,,701.5692952305484,False,False,0.0439085823499586
66121,12.0,2.0,256.0,32.0,256.0,4.0,8.0,1.0,-2082.85841578498,,674.6179365507164,False,True,0.03475187254787176
73806,12.0,1.0,256.0,32.0,256.0,4.0,12.0,2.0,-1758.63633229342,,745.321329388103,False,True,0.05856840759282902
