index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
11560,44.0,1.0,12.0,13.0,-196274.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,,False,True,
2680,24.0,1.0,12.0,23.0,-324438.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,,False,True,
7704,24.0,2.0,2.0,7.0,-74396.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,,False,True,
6255,54.0,3.0,2.0,12.0,-86316.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,144.37520630914273,False,True,1.1312519908085281
5678,64.0,3.0,2.0,14.0,-82922.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,419.567230071509,False,True,0.09015423313684207
7712,64.0,3.0,1.0,7.0,-56322.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,1478.7862714667494,False,True,0.4413199458056505
8581,14.0,3.0,1.0,4.0,-42604.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,1484.6074111809758,False,True,0.017673995003583732
9156,24.0,3.0,1.0,2.0,-38078.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,1052.3882484666733,False,False,0.4492851021603238
9457,14.0,1.0,1.0,1.0,-100300.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,311.40029670823793,False,False,0.8428623765986738
8077,14.0,3.0,13.0,5.0,-68485.0,5800/11560//2680/15706/18010//7704/13464//6255/12015//5678/11438//7712/13472//8581//9156//9457//8077/13837//9155//7141/12901//8748//8865//6110/11870//7991/13751//9136//9080//7982/13742//8757//9353//8864//8290//8524//8545//8001/13761//8580//8544//8541//8000/13760//8270//8543//8579//8288//8866//8289//8291//8306//8542//8558//8559//8560//8561//8562//8563//8576//8577//8849//8578//8689//8778//8795//8796//8797//8869//8812//8813//8814//8815//8829//8828//8811//8830,775.7042158940986,False,True,0.7561299147382231
