index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
120,4.0,2.0,2.0,8.0,6.0,-0.472138889,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
94,2.0,4.0,2.0,6.0,6.0,-0.453180556,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
18,4.0,4.0,2.0,6.0,4.0,-0.312747681,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
152,2.0,2.0,4.0,4.0,2.0,-0.505361111,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
173,2.0,2.0,4.0,2.0,2.0,-0.982603028,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
246,4.0,2.0,4.0,2.0,6.0,-1.744666667,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,False,
109,4.0,2.0,2.0,4.0,2.0,-0.455934792,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
137,2.0,4.0,4.0,8.0,2.0,-0.471614069,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,True,
205,4.0,2.0,2.0,2.0,2.0,-0.561025153,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,,False,False,
7,4.0,4.0,4.0,8.0,4.0,-0.233569444,58/69/120//30/38/94//18/34/76//152/188/260//167/173/241//163/220/246//109/132/187//137/209/215//205/222/259//7/11/45//21/71/74//106/177/193//41/68/102//3/4/57//114/206/219//13/51/77//16/26//46/147/148//107/119/197,0.06468516881555056,False,True,0.3541489097564406
