index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
438,10.0,0.7,-3925600.0,,,False,False,
339,4.0,0.9,-2195600.0,,,False,False,
282,22.0,0.2,-8953340.0,,,False,False,
686,3.0,9.0,-691836.0,,16653.7504549255,False,False,0.4098844681596247
625,26.0,0.7,-4426656.0,,24043.296660073353,False,True,0.3400928828696665
676,6.0,4.0,-1409808.0,,10270.203383478327,False,False,0.39059905749032275
0,3.0,0.2,-6782883.0,,0.0,False,False,0.7387819170867354
604,24.0,0.7,-4437600.0,,10498.444472604175,False,True,0.2360856291552096
583,22.0,0.7,-4142446.0,,6309.258776295942,False,True,0.6231645251022999
562,20.0,0.7,-4132180.0,,4069.0389653283314,False,False,0.6442407434897846
541,18.0,0.7,-5813136.0,,2665.7041183222173,False,False,0.5915203416933383
666,5.0,4.0,-1272145.0,,1091.3881220039711,False,False,0.4893104084438712
10,4.0,0.2,-8015384.0,,0.0,False,False,0.2399425595846781
20,5.0,0.2,-9436605.0,,0.0,False,False,0.18914360426625498
35,6.0,0.2,-9471234.0,,0.0,False,False,0.07385185781776292
40,7.0,0.2,-10276763.0,,0.0,False,False,0.0849738009442507
63,8.0,0.2,-9751200.0,,0.0,False,False,0.01349112372547291
65,9.0,0.2,-10237491.0,,0.0,False,False,0.023478091008782315
84,10.0,0.2,-10254350.0,,0.0,False,False,0.022001802754464783
92,11.0,0.2,-10798579.0,,0.0,False,False,0.0801702990766892
115,12.0,0.2,-10371108.0,,0.0,False,False,0.04851169419673626
120,13.0,0.2,-8398923.0,,0.0,False,False,0.15067928924595667
150,15.0,0.2,-7718760.0,,0.0,False,False,0.12251599265408761
173,16.0,0.2,-9021200.0,,0.0,False,False,0.10668942611146862
175,17.0,0.2,-9910167.0,,0.0,False,False,0.21264072494988753
213,18.0,0.2,-9415458.0,,0.0,False,False,0.1713175737980475
215,19.0,0.2,-9311957.0,,0.0,False,False,0.15932573304785505
243,20.0,0.2,-9209900.0,,0.0,False,False,0.13392960547796656
249,21.0,0.2,-9138129.0,,0.0,False,False,0.0960133658338386
289,23.0,0.2,-9440672.0,,0.0,False,False,0.03360323294649734
314,24.0,0.2,-8312232.0,,0.0,False,False,0.1874901775759306
329,3.0,0.9,-3937797.0,,0.0,False,False,0.19763568293399902
349,5.0,0.9,-2514650.0,,0.0,False,False,1.467180354991156
