index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
65,9.0,0.2,-10237491.0,,,False,False,
73,9.0,0.2,-10317564.0,,,False,False,
85,10.0,0.2,-10802340.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.391423404319134
173,16.0,0.2,-9021200.0,,8.24297453895552e-09,False,False,0.9778908677765147
604,24.0,0.7,-4437600.0,,8.428951220390523e-07,False,True,0.5216541206326916
562,20.0,0.7,-4132180.0,,6.620612876800498e-05,False,False,0.55752883680802
583,22.0,0.7,-4142446.0,,4.0288706102012324e-08,False,True,0.10309564121277429
10,4.0,0.2,-8015384.0,,0.0,False,False,0.007516252234116682
20,5.0,0.2,-9436605.0,,0.0,False,False,0.033416242964360736
35,6.0,0.2,-9471234.0,,0.0,False,False,0.05107620685360123
40,7.0,0.2,-10276763.0,,0.0,False,False,0.008507204022326223
63,8.0,0.2,-9751200.0,,0.0,False,False,0.08701683817820394
92,11.0,0.2,-10798579.0,,0.0,False,False,0.06107235322567389
115,12.0,0.2,-10371108.0,,0.0,False,False,0.04077169914274825
120,13.0,0.2,-8398923.0,,0.0,False,False,0.15309229147329373
150,15.0,0.2,-7718760.0,,0.0,False,False,0.12321031387854454
175,17.0,0.2,-9910167.0,,0.0,False,False,0.22122597934526492
213,18.0,0.2,-9415458.0,,0.0,False,False,0.08050990854985074
215,19.0,0.2,-9311957.0,,0.0,False,False,0.00040871234266232043
243,20.0,0.2,-9209900.0,,0.0,False,False,0.07827525244866528
541,18.0,0.7,-5813136.0,,0.12872661163265056,False,False,0.38478420026039156
249,21.0,0.2,-9138129.0,,0.0,False,False,0.09754414150117333
281,22.0,0.2,-8355358.0,,0.0,False,False,0.27525579126389577
289,23.0,0.2,-9440672.0,,0.0,False,False,0.16150347579640323
314,24.0,0.2,-8312232.0,,0.0,False,False,0.413583208313105
329,3.0,0.9,-3937797.0,,0.0,False,False,0.6498563431765393
339,4.0,0.9,-2195600.0,,0.0,False,False,1.410912528584607
349,5.0,0.9,-2514650.0,,0.0,False,False,0.7172086971582888
515,16.0,0.7,-4027792.0,,8.066011999656055,False,False,0.24507723003053175
359,6.0,0.9,-2607030.0,,0.0,False,False,0.4816179424654337
369,6.0,0.7,-3952086.0,,0.0,False,False,0.47923807645294875
410,8.0,0.7,-4361248.0,,0.0,False,False,0.29796097391610415
