index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
90615,12.0,10.0,256.0,256.0,1024.0,4.0,20.0,3.0,-7376.68833024278,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,True,
166491,16.0,10.0,30.0,128.0,256.0,4.0,32.0,1.0,-3463.52953253763,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
431255,72.0,50.0,10.0,224.0,256.0,1.0,8.0,4.0,-5959.48156303857,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
219898,20.0,20.0,50.0,64.0,256.0,4.0,24.0,2.0,-2440.48974913673,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
445697,72.0,50.0,50.0,64.0,256.0,1.0,16.0,3.0,-2774.7921646185,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
254336,24.0,5.0,30.0,160.0,1024.0,1.0,12.0,2.0,-3752.35445539067,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
423789,48.0,10.0,30.0,256.0,256.0,1.0,72.0,4.0,-2982.90614889871,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
8930,8.0,5.0,10.0,224.0,1024.0,1.0,12.0,1.0,-3762.32595733493,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
277853,24.0,50.0,30.0,256.0,256.0,1.0,24.0,1.0,-1173.19256555248,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
473940,72.0,1.0,256.0,160.0,256.0,4.0,32.0,3.0,-2691.93753642148,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,True,
86009,12.0,50.0,256.0,256.0,1024.0,1.0,20.0,3.0,-5028.29195807709,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,,False,False,
39773,8.0,50.0,30.0,256.0,256.0,1.0,32.0,1.0,-1619.89671667659,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,44.907336331166164,False,False,0.13089557013884875
23641,8.0,2.0,30.0,128.0,256.0,1.0,20.0,1.0,-2029.80384038838,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,60.837311774668024,False,False,0.14202648459843864
1200,8.0,1.0,50.0,224.0,256.0,1.0,8.0,1.0,-1083.21745987818,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,68.43411530162302,False,False,0.13128130384877212
473943,72.0,10.0,256.0,160.0,256.0,4.0,32.0,3.0,-4178.08275184906,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,84.78720556507787,False,True,0.20875122485335135
333563,32.0,50.0,50.0,64.0,256.0,3.0,20.0,2.0,-1780.64365306618,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,88.1134365018479,False,False,0.078020635461952
701,8.0,50.0,30.0,128.0,1024.0,1.0,8.0,1.0,-3388.57470987827,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,78.7703021456256,False,False,0.1753806257133657
917,8.0,50.0,50.0,160.0,1024.0,1.0,8.0,1.0,-3339.50795341368,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,69.55852440706593,False,False,0.17909307599953186
7781,8.0,50.0,10.0,32.0,1024.0,1.0,12.0,1.0,-4166.99092516453,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,61.83279797656442,False,False,0.3704287025560656
216389,20.0,50.0,10.0,256.0,256.0,1.0,24.0,1.0,-2366.74418979553,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//39773//23641//1200//473943//333563//701//917//7781//216389//683//264//456//29//72//168//333557//13488//338183//230237//10832//129053//70322//270185//1218//343901//154973//122958//67674//245850//20015//199752//275207//125616//130640//133915//69192//92232//222798//167504//284250//215118//401147//5208//3696//144984//91254//353352//256681//31920//154800//414812//47459//47483//171911//18288//285552//413040//101244//162692//39798,150.75458190520249,False,False,0.2176376264537976
