index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
5354,64.0,3.0,4.0,15.0,-100935.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,,False,True,
2517,34.0,1.0,5.0,24.0,-277824.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,,False,True,
13362,24.0,1.0,8.0,7.0,-146867.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,,False,False,
5066,64.0,3.0,4.0,16.0,-101072.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,189.88886352391197,False,True,0.04017888060196316
5438,64.0,1.0,16.0,14.0,-231084.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,210.40939236268719,False,True,0.48064358087636294
5697,54.0,3.0,1.0,14.0,-93800.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,112.37052162265735,False,True,0.344980957789152
8577,54.0,3.0,1.0,4.0,-41504.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,193.10090160236822,False,True,0.12533095578083872
8866,44.0,3.0,1.0,3.0,-42084.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,347.4666118525161,False,True,0.05404064018245831
9334,44.0,3.0,7.0,1.0,-52187.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,238.55377309852815,False,False,0.7266962155506512
9453,54.0,1.0,1.0,1.0,-97345.0,5354/11114//2517//7602/13362//5066/10826//5438/11198//5697/11457//8577//8866//9334//9453//7642/13402//7641/13401//216/14063/16367//8579//8869//0/1//8868//6859/12619//2597//8864//9350//9155//2/13921/16225//281//3//8323//9445//6304/12064//7138/12898//7428/13188//7424/13184//7425/13185//2287/15444/17748//7643/13403//4/13922/16226//6851/12611//7645/13405//5521/11281//7946/13706//6593/12353//3150/16019/18323//4689/10449//254/14089/16393//4572/10332//4267/10027//5302/11062//5437/11197//5130/10890//7603/13363//5592/11352//5//3176/16037/18341//157/14024/16328//2576/15637/17941//8256//6205/11965//273//6723/12483//4099/9859//6/13923/16227//2712/15727/18031//5120/10880//8254,159.62474570349605,False,False,0.9635299553444616
