index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
209819,20.0,50.0,50.0,160.0,1024.0,2.0,20.0,2.0,-6012.44379176193,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,False,
274175,24.0,50.0,256.0,128.0,1024.0,4.0,20.0,4.0,-6975.9252025477,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,True,
307196,24.0,5.0,256.0,256.0,1024.0,5.0,72.0,4.0,-18946.1951701055,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,True,
163423,16.0,2.0,30.0,128.0,256.0,2.0,32.0,2.0,-2233.06921807989,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,False,
192479,20.0,50.0,256.0,96.0,256.0,1.0,12.0,4.0,-1731.61728600115,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,True,
155584,16.0,20.0,50.0,96.0,256.0,2.0,24.0,3.0,-1929.82900416843,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,False,
102675,12.0,10.0,50.0,224.0,1024.0,2.0,32.0,1.0,-4367.887315031,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,True,
168630,16.0,1.0,50.0,224.0,256.0,5.0,32.0,2.0,-3986.34137305362,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,False,
312502,32.0,20.0,10.0,128.0,1024.0,4.0,8.0,4.0,-18560.89005601,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,False,
122530,12.0,20.0,30.0,224.0,256.0,5.0,72.0,2.0,-5016.68824414881,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,True,
316323,32.0,10.0,10.0,256.0,1024.0,1.0,12.0,1.0,-8038.71493172509,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,,False,False,
60339,8.0,10.0,50.0,96.0,256.0,5.0,72.0,1.0,-6219.50258381127,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,1001.9350301617347,False,False,0.09842679431725822
192473,20.0,50.0,256.0,96.0,256.0,1.0,12.0,3.0,-1776.80202058615,209819//274175//307196//163423//192479//155584//102675//168630//312502//122530//316323//60339//192473//184988//307482//52319//373535//55061//415197//23//190870//642//346655//60767//69022//354719//354714//307250//130253//70//6197//3135//184372//436290//445150//375455//15430//478//1594//374064//3316//2586//45789//3124//70708//132165//16959//145972//268851//93747//264240//76866//83588//218178//186334//86494//72669//324148//3551//92639//283103//90140//259863//237965//416153//408467//213406//79773//187287//24466//222620,903.2527809864592,False,True,0.027241178950584054
