index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
26,5.0,0.2,-9091975.0,,,False,False,
23,5.0,0.2,-9215940.0,,,False,False,
304,23.0,0.2,-8416712.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.1696239284130765
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.014152545029846201
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.058941608457609505
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.014629521262007398
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.06266002648476114
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.027887745313683113
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.04657032895037234
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.1155761277902458
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.08485294392226343
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.10218796673522433
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.04368116452525047
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.16656176315307608
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.2509795404086109
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.18940205351981246
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.15008209889870025
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.09009689090349944
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.012096504889492017
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.17466379442053911
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.4127186977715255
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5868648376296055
339,4.0,0.9,-2195600.0,,-0.0,False,False,0.6898103670784641
359,6.0,0.9,-2607030.0,,-0.0,False,False,1.754961740704477
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.12996728778731856
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.008196375807519165
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.9291718057333236
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.18363772328881298
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.316968524577137
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.1353861167783146
515,16.0,0.7,-4027792.0,,-0.0,False,False,1.006314729782473
625,26.0,0.7,-4426656.0,,-0.0,False,True,0.7196457751320599
